      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
      x       x       x       x       x       x       x       x 
   1475    1475    1475    1475    1475    1475    1475    1475 
   1941    1941    1941    1941    1941    1941    1941    1941 
  -2797   -2797   -2797   -2797   -2797   -2797   -2797   -2797 
  -4377   -4377   -4377   -4377   -4377   -4377   -4377   -4377 
   -770    -770    -770    -770    -770    -770    -770    -770 
   -180    -180    -180    -180    -180    -180    -180    -180 
  -4631   -4631   -4631   -4631   -4631   -4631   -4631   -4631 
  -6147   -6147   -6147   -6147   -6147   -6147   -6147   -6147 
  -2185   -2185   -2185   -2185   -2185   -2185   -2185   -2185 
   -895    -895    -895    -895    -895    -895    -895    -895 
  -5127   -5127   -5127   -5127   -5127   -5127   -5127   -5127 
  -6394   -6394   -6394   -6394   -6394   -6394   -6394   -6394 
  -2052   -2052   -2052   -2052   -2052   -2052   -2052   -2052 
   -588    -588    -588    -588    -588    -588    -588    -588 
  -4214   -4214   -4214   -4214   -4214   -4214   -4214   -4214 
  -4876   -4876   -4876   -4876   -4876   -4876   -4876   -4876 
   -431    -431    -431    -431    -431    -431    -431    -431 
   1392    1392    1392    1392    1392    1392    1392    1392 
  -2056   -2056   -2056   -2056   -2056   -2056   -2056   -2056 
  -3091   -3091   -3091   -3091   -3091   -3091   -3091   -3091 
   1496    1496    1496    1496    1496    1496    1496    1496 
   3815    3815    3815    3815    3815    3815    3815    3815 
    516     516     516     516     516     516     516     516 
   -413    -413    -413    -413    -413    -413    -413    -413 
   4079    4079    4079    4079    4079    4079    4079    4079 
   6146    6146    6146    6146    6146    6146    6146    6146 
   2718    2718    2718    2718    2718    2718    2718    2718 
   1418    1418    1418    1418    1418    1418    1418    1418 
   5530    5530    5530    5530    5530    5530    5530    5530 
   7339    7339    7339    7339    7339    7339    7339    7339 
   3370    3370    3370    3370    3370    3370    3370    3370 
   1430    1430    1430    1430    1430    1430    1430    1430 
   5053    5053    5053    5053    5053    5053    5053    5053 
   6682    6682    6682    6682    6682    6682    6682    6682 
   2751    2751    2751    2751    2751    2751    2751    2751 
    651     651     651     651     651     651     651     651 
   3910    3910    3910    3910    3910    3910    3910    3910 
   5067    5067    5067    5067    5067    5067    5067    5067 
    479     479     479     479     479     479     479     479 
  -2091   -2091   -2091   -2091   -2091   -2091   -2091   -2091 
   1132    1132    1132    1132    1132    1132    1132    1132 
   2231    2231    2231    2231    2231    2231    2231    2231 
  -2373   -2373   -2373   -2373   -2373   -2373   -2373   -2373 
  -4663   -4663   -4663   -4663   -4663   -4663   -4663   -4663 
  -1184   -1184   -1184   -1184   -1184   -1184   -1184   -1184 
    225     225     225     225     225     225     225     225 
  -4062   -4062   -4062   -4062   -4062   -4062   -4062   -4062 
  -6418   -6418   -6418   -6418   -6418   -6418   -6418   -6418 
  -2826   -2826   -2826   -2826   -2826   -2826   -2826   -2826 
  -1003   -1003   -1003   -1003   -1003   -1003   -1003   -1003 
  -4827   -4827   -4827   -4827   -4827   -4827   -4827   -4827 
  -6499   -6499   -6499   -6499   -6499   -6499   -6499   -6499 
  -2499   -2499   -2499   -2499   -2499   -2499   -2499   -2499 
   -378    -378    -378    -378    -378    -378    -378    -378 
  -3789   -3789   -3789   -3789   -3789   -3789   -3789   -3789 
  -5487   -5487   -5487   -5487   -5487   -5487   -5487   -5487 
  -1355   -1355   -1355   -1355   -1355   -1355   -1355   -1355 
   1315    1315    1315    1315    1315    1315    1315    1315 
  -1638   -1638   -1638   -1638   -1638   -1638   -1638   -1638 
  -3019   -3019   -3019   -3019   -3019   -3019   -3019   -3019 
   1199    1199    1199    1199    1199    1199    1199    1199 
   4013    4013    4013    4013    4013    4013    4013    4013 
   1129    1129    1129    1129    1129    1129    1129    1129 
   -522    -522    -522    -522    -522    -522    -522    -522 
   3537    3537    3537    3537    3537    3537    3537    3537 
   6120    6120    6120    6120    6120    6120    6120    6120 
   2891    2891    2891    2891    2891    2891    2891    2891 
   1119    1119    1119    1119    1119    1119    1119    1119 
   5139    5139    5139    5139    5139    5139    5139    5139 
   7626    7626    7626    7626    7626    7626    7626    7626 
   4002    4002    4002    4002    4002    4002    4002    4002 
   1644    1644    1644    1644    1644    1644    1644    1644 
   5059    5059    5059    5059    5059    5059    5059    5059 
   7021    7021    7021    7021    7021    7021    7021    7021 
   3145    3145    3145    3145    3145    3145    3145    3145 
    242     242     242     242     242     242     242     242 
   3183    3183    3183    3183    3183    3183    3183    3183 
   5203    5203    5203    5203    5203    5203    5203    5203 
    964     964     964     964     964     964     964     964 
  -2301   -2301   -2301   -2301   -2301   -2301   -2301   -2301 
    651     651     651     651     651     651     651     651 
   2353    2353    2353    2353    2353    2353    2353    2353 
  -1822   -1822   -1822   -1822   -1822   -1822   -1822   -1822 
  -4705   -4705   -4705   -4705   -4705   -4705   -4705   -4705 
  -1822   -1822   -1822   -1822   -1822   -1822   -1822   -1822 
    -14     -14     -14     -14     -14     -14     -14     -14 
  -3900   -3900   -3900   -3900   -3900   -3900   -3900   -3900 
  -6703   -6703   -6703   -6703   -6703   -6703   -6703   -6703 
  -3590   -3590   -3590   -3590   -3590   -3590   -3590   -3590 
  -1199   -1199   -1199   -1199   -1199   -1199   -1199   -1199 
  -4551   -4551   -4551   -4551   -4551   -4551   -4551   -4551 
  -7004   -7004   -7004   -7004   -7004   -7004   -7004   -7004 
  -3530   -3530   -3530   -3530   -3530   -3530   -3530   -3530 
   -873    -873    -873    -873    -873    -873    -873    -873 
  -3864   -3864   -3864   -3864   -3864   -3864   -3864   -3864 
  -6153   -6153   -6153   -6153   -6153   -6153   -6153   -6153 
  -2569   -2569   -2569   -2569   -2569   -2569   -2569   -2569 
    803     803     803     803     803     803     803     803 
  -1913   -1913   -1913   -1913   -1913   -1913   -1913   -1913 
  -4058   -4058   -4058   -4058   -4058   -4058   -4058   -4058 
    118     118     118     118     118     118     118     118 
   3296    3296    3296    3296    3296    3296    3296    3296 
    461     461     461     461     461     461     461     461 
  -1697   -1697   -1697   -1697   -1697   -1697   -1697   -1697 
   1934    1934    1934    1934    1934    1934    1934    1934 
   5271    5271    5271    5271    5271    5271    5271    5271 
   2443    2443    2443    2443    2443    2443    2443    2443 
    -90     -90     -90     -90     -90     -90     -90     -90 
   3477    3477    3477    3477    3477    3477    3477    3477 
   6415    6415    6415    6415    6415    6415    6415    6415 
   3270    3270    3270    3270    3270    3270    3270    3270 
    127     127     127     127     127     127     127     127 
   3056    3056    3056    3056    3056    3056    3056    3056 
   5676    5676    5676    5676    5676    5676    5676    5676 
   2236    2236    2236    2236    2236    2236    2236    2236 
    287     287     287     287     287     287     287     287 
   1264    1264    1264    1264    1264    1264    1264    1264 
  -1833   -1833   -1833   -1833   -1833   -1833   -1833   -1833 
  -3394   -3394   -3394   -3394   -3394   -3394   -3394   -3394 
   1456    1456    1456    1456    1456    1456    1456    1456 
   3724    3724    3724    3724    3724    3724    3724    3724 
    137     137     137     137     137     137     137     137 
  -1079   -1079   -1079   -1079   -1079   -1079   -1079   -1079 
   3095    3095    3095    3095    3095    3095    3095    3095 
   5053    5053    5053    5053    5053    5053    5053    5053 
   1334    1334    1334    1334    1334    1334    1334    1334 
   -360    -360    -360    -360    -360    -360    -360    -360 
   3381    3381    3381    3381    3381    3381    3381    3381 
   4861    4861    4861    4861    4861    4861    4861    4861 
    729     729     729     729     729     729     729     729 
  -1453   -1453   -1453   -1453   -1453   -1453   -1453   -1453 
   2012    2012    2012    2012    2012    2012    2012    2012 
   3461    3461    3461    3461    3461    3461    3461    3461 
   -960    -960    -960    -960    -960    -960    -960    -960 
  -3471   -3471   -3471   -3471   -3471   -3471   -3471   -3471 
    -79     -79     -79     -79     -79     -79     -79     -79 
   1407    1407    1407    1407    1407    1407    1407    1407 
  -3157   -3157   -3157   -3157   -3157   -3157   -3157   -3157 
  -5653   -5653   -5653   -5653   -5653   -5653   -5653   -5653 
  -2023   -2023   -2023   -2023   -2023   -2023   -2023   -2023 
   -625    -625    -625    -625    -625    -625    -625    -625 
  -4936   -4936   -4936   -4936   -4936   -4936   -4936   -4936 
  -6977   -6977   -6977   -6977   -6977   -6977   -6977   -6977 
  -3450   -3450   -3450   -3450   -3450   -3450   -3450   -3450 
  -1674   -1674   -1674   -1674   -1674   -1674   -1674   -1674 
  -5297   -5297   -5297   -5297   -5297   -5297   -5297   -5297 
  -7117   -7117   -7117   -7117   -7117   -7117   -7117   -7117 
  -3135   -3135   -3135   -3135   -3135   -3135   -3135   -3135 
   -786    -786    -786    -786    -786    -786    -786    -786 
  -4063   -4063   -4063   -4063   -4063   -4063   -4063   -4063 
  -5502   -5502   -5502   -5502   -5502   -5502   -5502   -5502 
  -1230   -1230   -1230   -1230   -1230   -1230   -1230   -1230 
   1334    1334    1334    1334    1334    1334    1334    1334 
  -2012   -2012   -2012   -2012   -2012   -2012   -2012   -2012 
  -3682   -3682   -3682   -3682   -3682   -3682   -3682   -3682 
    742     742     742     742     742     742     742     742 
   3746    3746    3746    3746    3746    3746    3746    3746 
    904     904     904     904     904     904     904     904 
   -641    -641    -641    -641    -641    -641    -641    -641 
   3456    3456    3456    3456    3456    3456    3456    3456 
   6139    6139    6139    6139    6139    6139    6139    6139 
   2972    2972    2972    2972    2972    2972    2972    2972 
   1026    1026    1026    1026    1026    1026    1026    1026 
   4637    4637    4637    4637    4637    4637    4637    4637 
   6955    6955    6955    6955    6955    6955    6955    6955 
   3824    3824    3824    3824    3824    3824    3824    3824 
   1549    1549    1549    1549    1549    1549    1549    1549 
   4609    4609    4609    4609    4609    4609    4609    4609 
   6735    6735    6735    6735    6735    6735    6735    6735 
   2951    2951    2951    2951    2951    2951    2951    2951 
     37      37      37      37      37      37      37      37 
   3079    3079    3079    3079    3079    3079    3079    3079 
   5199    5199    5199    5199    5199    5199    5199    5199 
   1308    1308    1308    1308    1308    1308    1308    1308 
  -2012   -2012   -2012   -2012   -2012   -2012   -2012   -2012 
    608     608     608     608     608     608     608     608 
   2480    2480    2480    2480    2480    2480    2480    2480 
  -1645   -1645   -1645   -1645   -1645   -1645   -1645   -1645 
  -4630   -4630   -4630   -4630   -4630   -4630   -4630   -4630 
  -1648   -1648   -1648   -1648   -1648   -1648   -1648   -1648 
    272     272     272     272     272     272     272     272 
  -3523   -3523   -3523   -3523   -3523   -3523   -3523   -3523 
  -6424   -6424   -6424   -6424   -6424   -6424   -6424   -6424 
  -3225   -3225   -3225   -3225   -3225   -3225   -3225   -3225 
   -544    -544    -544    -544    -544    -544    -544    -544 
  -4070   -4070   -4070   -4070   -4070   -4070   -4070   -4070 
  -6750   -6750   -6750   -6750   -6750   -6750   -6750   -6750 
  -3118   -3118   -3118   -3118   -3118   -3118   -3118   -3118 
   -346    -346    -346    -346    -346    -346    -346    -346 
  -3321   -3321   -3321   -3321   -3321   -3321   -3321   -3321 
  -5303   -5303   -5303   -5303   -5303   -5303   -5303   -5303 
  -1562   -1562   -1562   -1562   -1562   -1562   -1562   -1562 
   1561    1561    1561    1561    1561    1561    1561    1561 
  -1147   -1147   -1147   -1147   -1147   -1147   -1147   -1147 
  -3458   -3458   -3458   -3458   -3458   -3458   -3458   -3458 
    297     297     297     297     297     297     297     297 
   3883    3883    3883    3883    3883    3883    3883    3883 
   1427    1427    1427    1427    1427    1427    1427    1427 
   -793    -793    -793    -793    -793    -793    -793    -793 
   2911    2911    2911    2911    2911    2911    2911    2911 
   6277    6277    6277    6277    6277    6277    6277    6277 
   3658    3658    3658    3658    3658    3658    3658    3658 
   1143    1143    1143    1143    1143    1143    1143    1143 
   4446    4446    4446    4446    4446    4446    4446    4446 
   7511    7511    7511    7511    7511    7511    7511    7511 
   4468    4468    4468    4468    4468    4468    4468    4468 
   1298    1298    1298    1298    1298    1298    1298    1298 
   4034    4034    4034    4034    4034    4034    4034    4034 
   6890    6890    6890    6890    6890    6890    6890    6890 
   3852    3852    3852    3852    3852    3852    3852    3852 
    562     562     562     562     562     562     562     562 
   2991    2991    2991    2991    2991    2991    2991    2991 
   5397    5397    5397    5397    5397    5397    5397    5397 
   1729    1729    1729    1729    1729    1729    1729    1729 
  -2108   -2108   -2108   -2108   -2108   -2108   -2108   -2108 
    195     195     195     195     195     195     195     195 
   2593    2593    2593    2593    2593    2593    2593    2593 
  -1149   -1149   -1149   -1149   -1149   -1149   -1149   -1149 
  -4751   -4751   -4751   -4751   -4751   -4751   -4751   -4751 
  -2167   -2167   -2167   -2167   -2167   -2167   -2167   -2167 
    507     507     507     507     507     507     507     507 
  -2884   -2884   -2884   -2884   -2884   -2884   -2884   -2884 
  -6496   -6496   -6496   -6496   -6496   -6496   -6496   -6496 
  -3851   -3851   -3851   -3851   -3851   -3851   -3851   -3851 
   -835    -835    -835    -835    -835    -835    -835    -835 
  -3800   -3800   -3800   -3800   -3800   -3800   -3800   -3800 
  -6689   -6689   -6689   -6689   -6689   -6689   -6689   -6689 
  -3606   -3606   -3606   -3606   -3606   -3606   -3606   -3606 
   -311    -311    -311    -311    -311    -311    -311    -311 
  -2786   -2786   -2786   -2786   -2786   -2786   -2786   -2786 
  -5670   -5670   -5670   -5670   -5670   -5670   -5670   -5670 
  -2540   -2540   -2540   -2540   -2540   -2540   -2540   -2540 
   1265    1265    1265    1265    1265    1265    1265    1265 
   -736    -736    -736    -736    -736    -736    -736    -736 
  -3248   -3248   -3248   -3248   -3248   -3248   -3248   -3248 
     -1      -1      -1      -1      -1      -1      -1      -1 
   3921    3921    3921    3921    3921    3921    3921    3921 
   2041    2041    2041    2041    2041    2041    2041    2041 
   -703    -703    -703    -703    -703    -703    -703    -703 
   2380    2380    2380    2380    2380    2380    2380    2380 
   6091    6091    6091    6091    6091    6091    6091    6091 
   3859    3859    3859    3859    3859    3859    3859    3859 
    975     975     975     975     975     975     975     975 
   3971    3971    3971    3971    3971    3971    3971    3971 
   7639    7639    7639    7639    7639    7639    7639    7639 
   5105    5105    5105    5105    5105    5105    5105    5105 
   1610    1610    1610    1610    1610    1610    1610    1610 
   4043    4043    4043    4043    4043    4043    4043    4043 
   7136    7136    7136    7136    7136    7136    7136    7136 
   4297    4297    4297    4297    4297    4297    4297    4297 
    385     385     385     385     385     385     385     385 
   2219    2219    2219    2219    2219    2219    2219    2219 
   5315    5315    5315    5315    5315    5315    5315    5315 
   2238    2238    2238    2238    2238    2238    2238    2238 
  -2139   -2139   -2139   -2139   -2139   -2139   -2139   -2139 
   -300    -300    -300    -300    -300    -300    -300    -300 
   2523    2523    2523    2523    2523    2523    2523    2523 
   -610    -610    -610    -610    -610    -610    -610    -610 
  -4582   -4582   -4582   -4582   -4582   -4582   -4582   -4582 
  -2757   -2757   -2757   -2757   -2757   -2757   -2757   -2757 
    106     106     106     106     106     106     106     106 
  -2743   -2743   -2743   -2743   -2743   -2743   -2743   -2743 
  -6601   -6601   -6601   -6601   -6601   -6601   -6601   -6601 
  -4601   -4601   -4601   -4601   -4601   -4601   -4601   -4601 
  -1241   -1241   -1241   -1241   -1241   -1241   -1241   -1241 
  -3486   -3486   -3486   -3486   -3486   -3486   -3486   -3486 
  -6969   -6969   -6969   -6969   -6969   -6969   -6969   -6969 
  -4638   -4638   -4638   -4638   -4638   -4638   -4638   -4638 
   -959    -959    -959    -959    -959    -959    -959    -959 
  -2884   -2884   -2884   -2884   -2884   -2884   -2884   -2884 
  -6143   -6143   -6143   -6143   -6143   -6143   -6143   -6143 
  -3735   -3735   -3735   -3735   -3735   -3735   -3735   -3735 
    538     538     538     538     538     538     538     538 
   -929    -929    -929    -929    -929    -929    -929    -929 
  -4137   -4137   -4137   -4137   -4137   -4137   -4137   -4137 
  -1151   -1151   -1151   -1151   -1151   -1151   -1151   -1151 
   3131    3131    3131    3131    3131    3131    3131    3131 
   1405    1405    1405    1405    1405    1405    1405    1405 
  -1708   -1708   -1708   -1708   -1708   -1708   -1708   -1708 
    762     762     762     762     762     762     762     762 
   5027    5027    5027    5027    5027    5027    5027    5027 
   3467    3467    3467    3467    3467    3467    3467    3467 
    -55     -55     -55     -55     -55     -55     -55     -55 
   2338    2338    2338    2338    2338    2338    2338    2338 
   6263    6263    6263    6263    6263    6263    6263    6263 
   4344    4344    4344    4344    4344    4344    4344    4344 
    376     376     376     376     376     376     376     376 
   1990    1990    1990    1990    1990    1990    1990    1990 
   5645    5645    5645    5645    5645    5645    5645    5645 
   3272    3272    3272    3272    3272    3272    3272    3272 
    216     216     216     216     216     216     216     216 
   1271    1271    1271    1271    1271    1271    1271    1271 
   -832    -832    -832    -832    -832    -832    -832    -832 
  -3723   -3723   -3723   -3723   -3723   -3723   -3723   -3723 
    172     172     172     172     172     172     172     172 
   3880    3880    3880    3880    3880    3880    3880    3880 
   1078    1078    1078    1078    1078    1078    1078    1078 
  -1375   -1375   -1375   -1375   -1375   -1375   -1375   -1375 
   1988    1988    1988    1988    1988    1988    1988    1988 
   5195    5195    5195    5195    5195    5195    5195    5195 
   2375    2375    2375    2375    2375    2375    2375    2375 
   -564    -564    -564    -564    -564    -564    -564    -564 
   2382    2382    2382    2382    2382    2382    2382    2382 
   5112    5112    5112    5112    5112    5112    5112    5112 
   1846    1846    1846    1846    1846    1846    1846    1846 
  -1512   -1512   -1512   -1512   -1512   -1512   -1512   -1512 
   1028    1028    1028    1028    1028    1028    1028    1028 
   3725    3725    3725    3725    3725    3725    3725    3725 
    267     267     267     267     267     267     267     267 
  -3499   -3499   -3499   -3499   -3499   -3499   -3499   -3499 
  -1065   -1065   -1065   -1065   -1065   -1065   -1065   -1065 
   1689    1689    1689    1689    1689    1689    1689    1689 
  -1905   -1905   -1905   -1905   -1905   -1905   -1905   -1905 
  -5712   -5712   -5712   -5712   -5712   -5712   -5712   -5712 
  -3042   -3042   -3042   -3042   -3042   -3042   -3042   -3042 
   -335    -335    -335    -335    -335    -335    -335    -335 
  -3783   -3783   -3783   -3783   -3783   -3783   -3783   -3783 
  -7095   -7095   -7095   -7095   -7095   -7095   -7095   -7095 
  -4448   -4448   -4448   -4448   -4448   -4448   -4448   -4448 
  -1514   -1514   -1514   -1514   -1514   -1514   -1514   -1514 
  -4275   -4275   -4275   -4275   -4275   -4275   -4275   -4275 
  -7278   -7278   -7278   -7278   -7278   -7278   -7278   -7278 
  -4241   -4241   -4241   -4241   -4241   -4241   -4241   -4241 
   -784    -784    -784    -784    -784    -784    -784    -784 
  -3111   -3111   -3111   -3111   -3111   -3111   -3111   -3111 
  -5722   -5722   -5722   -5722   -5722   -5722   -5722   -5722 
  -2448   -2448   -2448   -2448   -2448   -2448   -2448   -2448 
   1333    1333    1333    1333    1333    1333    1333    1333 
  -1004   -1004   -1004   -1004   -1004   -1004   -1004   -1004 
  -3900   -3900   -3900   -3900   -3900   -3900   -3900   -3900 
   -515    -515    -515    -515    -515    -515    -515    -515 
   3616    3616    3616    3616    3616    3616    3616    3616 
   1803    1803    1803    1803    1803    1803    1803    1803 
   -816    -816    -816    -816    -816    -816    -816    -816 
   2253    2253    2253    2253    2253    2253    2253    2253 
   6096    6096    6096    6096    6096    6096    6096    6096 
   3959    3959    3959    3959    3959    3959    3959    3959 
    926     926     926     926     926     926     926     926 
   3584    3584    3584    3584    3584    3584    3584    3584 
   6945    6945    6945    6945    6945    6945    6945    6945 
   4798    4798    4798    4798    4798    4798    4798    4798 
   1592    1592    1592    1592    1592    1592    1592    1592 
   3633    3633    3633    3633    3633    3633    3633    3633 
   6781    6781    6781    6781    6781    6781    6781    6781 
   4124    4124    4124    4124    4124    4124    4124    4124 
    168     168     168     168     168     168     168     168 
   2086    2086    2086    2086    2086    2086    2086    2086 
   5262    5262    5262    5262    5262    5262    5262    5262 
   2536    2536    2536    2536    2536    2536    2536    2536 
  -1789   -1789   -1789   -1789   -1789   -1789   -1789   -1789 
   -305    -305    -305    -305    -305    -305    -305    -305 
   2612    2612    2612    2612    2612    2612    2612    2612 
   -439    -439    -439    -439    -439    -439    -439    -439 
  -4507   -4507   -4507   -4507   -4507   -4507   -4507   -4507 
  -2595   -2595   -2595   -2595   -2595   -2595   -2595   -2595 
    348     348     348     348     348     348     348     348 
  -2360   -2360   -2360   -2360   -2360   -2360   -2360   -2360 
  -6314   -6314   -6314   -6314   -6314   -6314   -6314   -6314 
  -4295   -4295   -4295   -4295   -4295   -4295   -4295   -4295 
   -603    -603    -603    -603    -603    -603    -603    -603 
  -2954   -2954   -2954   -2954   -2954   -2954   -2954   -2954 
  -6697   -6697   -6697   -6697   -6697   -6697   -6697   -6697 
  -4262   -4262   -4262   -4262   -4262   -4262   -4262   -4262 
   -452    -452    -452    -452    -452    -452    -452    -452 
  -2341   -2341   -2341   -2341   -2341   -2341   -2341   -2341 
  -5378   -5378   -5378   -5378   -5378   -5378   -5378   -5378 
  -2726   -2726   -2726   -2726   -2726   -2726   -2726   -2726 
   1354    1354    1354    1354    1354    1354    1354    1354 
   -201    -201    -201    -201    -201    -201    -201    -201 
  -3422   -3422   -3422   -3422   -3422   -3422   -3422   -3422 
   -926    -926    -926    -926    -926    -926    -926    -926 
   3553    3553    3553    3553    3553    3553    3553    3553 
   2357    2357    2357    2357    2357    2357    2357    2357 
   -794    -794    -794    -794    -794    -794    -794    -794 
   1724    1724    1724    1724    1724    1724    1724    1724 
   6018    6018    6018    6018    6018    6018    6018    6018 
   4608    4608    4608    4608    4608    4608    4608    4608 
   1242    1242    1242    1242    1242    1242    1242    1242 
   3337    3337    3337    3337    3337    3337    3337    3337 
   7309    7309    7309    7309    7309    7309    7309    7309 
   5561    5561    5561    5561    5561    5561    5561    5561 
   1548    1548    1548    1548    1548    1548    1548    1548 
   3013    3013    3013    3013    3013    3013    3013    3013 
   6718    6718    6718    6718    6718    6718    6718    6718 
   4929    4929    4929    4929    4929    4929    4929    4929 
    849     849     849     849     849     849     849     849 
   2073    2073    2073    2073    2073    2073    2073    2073 
   5341    5341    5341    5341    5341    5341    5341    5341 
   2957    2957    2957    2957    2957    2957    2957    2957 
  -1723   -1723   -1723   -1723   -1723   -1723   -1723   -1723 
   -720    -720    -720    -720    -720    -720    -720    -720 
   2556    2556    2556    2556    2556    2556    2556    2556 
     79      79      79      79      79      79      79      79 
  -4440   -4440   -4440   -4440   -4440   -4440   -4440   -4440 
  -3135   -3135   -3135   -3135   -3135   -3135   -3135   -3135 
    391     391     391     391     391     391     391     391 
  -1716   -1716   -1716   -1716   -1716   -1716   -1716   -1716 
  -6157   -6157   -6157   -6157   -6157   -6157   -6157   -6157 
  -4862   -4862   -4862   -4862   -4862   -4862   -4862   -4862 
  -1066   -1066   -1066   -1066   -1066   -1066   -1066   -1066 
  -2736   -2736   -2736   -2736   -2736   -2736   -2736   -2736 
  -6499   -6499   -6499   -6499   -6499   -6499   -6499   -6499 
  -4710   -4710   -4710   -4710   -4710   -4710   -4710   -4710 
   -613    -613    -613    -613    -613    -613    -613    -613 
  -1817   -1817   -1817   -1817   -1817   -1817   -1817   -1817 
  -5477   -5477   -5477   -5477   -5477   -5477   -5477   -5477 
  -3680   -3680   -3680   -3680   -3680   -3680   -3680   -3680 
    834     834     834     834     834     834     834     834 
    123     123     123     123     123     123     123     123 
  -3120   -3120   -3120   -3120   -3120   -3120   -3120   -3120 
  -1159   -1159   -1159   -1159   -1159   -1159   -1159   -1159 
   3459    3459    3459    3459    3459    3459    3459    3459 
   2898    2898    2898    2898    2898    2898    2898    2898 
   -514    -514    -514    -514    -514    -514    -514    -514 
